order_id,supplier_id,supplier_name,category,country,order_date,promised_delivery_days,actual_delivery_days,on_time_delivery,quantity_ordered,unit_price_eur,order_value_eur,quality_pass,defect_rate,invoice_accuracy
ORD02449,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-07-01,19,19,1,2009,9.31,18703.79,1,0.0088,1
ORD02450,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-08-12,3,3,1,605,28.32,17133.6,1,0.0052,1
ORD02451,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-08-30,13,13,1,867,35.42,30709.14,1,0.0036,1
ORD02452,SUP017,PharmaSupplier Q,Vaccines,France,2024-10-15,5,5,1,3403,31.87,108453.61,1,0.013,1
ORD02453,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-03-21,19,30,0,4936,25.67,126707.12,1,0.0033,1
ORD02454,SUP037,PharmaSupplier K1,Vaccines,France,2024-10-13,19,19,1,3312,78.1,258667.2,1,0.02,0
ORD02455,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-09-01,4,4,1,4923,21.65,106582.95,1,0.0143,1
ORD02456,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-02-15,21,21,1,3004,5.51,16552.04,1,0.0099,1
ORD02457,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-07,8,8,1,4631,3.66,16949.46,1,0.0067,1
ORD02458,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-02-24,17,17,1,3361,10.74,36097.14,1,0.0128,1
ORD02459,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-08-03,12,19,0,3243,54.52,176808.36,1,0.0144,0
ORD02460,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-08-07,3,3,1,4291,19.48,83588.68,1,0.0013,1
ORD02461,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-10-14,13,13,1,1266,23.25,29434.5,1,0.0187,1
ORD02462,SUP024,PharmaSupplier X,OTC Medication,France,2024-05-04,16,16,1,4578,15.69,71828.82,1,0.0101,1
ORD02463,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-04-23,11,11,1,4463,81.79,365028.77,0,0.0182,1
ORD02464,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-08-11,7,14,0,4028,26.87,108232.36,1,0.0198,1
ORD02465,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-11-04,21,21,1,280,63.34,17735.2,1,0.0013,1
ORD02466,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-04-19,6,6,1,2133,30.47,64992.51,1,0.0151,1
ORD02467,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-03-24,9,11,0,2005,57.96,116209.8,1,0.0144,1
ORD02468,SUP017,PharmaSupplier Q,Vaccines,France,2024-06-23,8,9,0,2184,10.32,22538.88,1,0.0102,1
ORD02469,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-12-24,3,9,0,2380,30.83,73375.4,1,0.0099,1
ORD02470,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-11-11,6,6,1,358,2.02,723.16,1,0.0139,1
ORD02471,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-10-17,16,16,1,617,6.11,3769.87,1,0.0148,1
ORD02472,SUP016,PharmaSupplier P,Medical Devices,France,2024-02-03,19,19,1,2219,8.37,18573.03,1,0.0115,1
ORD02473,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-01-22,20,20,1,123,31.21,3838.83,0,0.0369,1
ORD02474,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-02-19,11,11,1,2318,18.51,42906.18,1,0.017,1
ORD02475,SUP011,PharmaSupplier K,Medical Devices,France,2024-04-25,13,13,1,3331,43.23,143999.13,1,0.0189,1
ORD02476,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-11-11,20,20,1,2139,17.71,37881.69,1,0.0116,1
ORD02477,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-10-08,17,17,1,4251,13.29,56495.79,1,0.0062,1
ORD02478,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-02-16,13,13,1,2239,55.05,123256.95,0,0.0643,1
ORD02479,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-03-04,7,18,0,1579,8.66,13674.14,1,0.0137,1
ORD02480,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-07-03,10,10,1,3225,38.44,123969.0,1,0.0009,1
ORD02481,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-08-30,5,5,1,606,57.81,35032.86,1,0.0119,1
ORD02482,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-10-11,15,15,1,2675,40.58,108551.5,1,0.0195,1
ORD02483,SUP036,PharmaSupplier J1,OTC Medication,France,2024-02-21,19,19,1,2784,30.21,84104.64,1,0.0011,1
ORD02484,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-01-26,3,3,1,4789,18.05,86441.45,1,0.0027,1
ORD02485,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-10-24,11,11,1,2502,66.0,165132.0,0,0.0799,1
ORD02486,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-05-20,20,20,1,3633,3.98,14459.34,1,0.001,1
ORD02487,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-05-14,8,8,1,2645,34.77,91966.65,1,0.0173,1
ORD02488,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-08-14,13,13,1,339,57.91,19631.49,1,0.0157,1
ORD02489,SUP036,PharmaSupplier J1,OTC Medication,France,2024-06-12,10,10,1,4248,7.65,32497.2,0,0.0023,1
ORD02490,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-07-08,11,11,1,3223,8.13,26202.99,1,0.0171,1
ORD02491,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-08-02,13,13,1,543,19.59,10637.37,1,0.0127,1
ORD02492,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-06-26,10,11,0,3585,14.34,51408.9,1,0.0037,1
ORD02493,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-05-30,8,21,0,3802,24.93,94783.86,1,0.0176,1
ORD02494,SUP017,PharmaSupplier Q,Vaccines,France,2024-08-30,12,12,1,2688,59.94,161118.72,1,0.0078,1
ORD02495,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-03-31,11,11,1,918,46.81,42971.58,1,0.0182,1
ORD02496,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-05-08,20,20,1,3280,12.33,40442.4,0,0.0005,1
ORD02497,SUP017,PharmaSupplier Q,Vaccines,France,2024-10-01,3,3,1,4923,63.19,311084.37,1,0.0079,1
ORD02498,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-10-13,7,7,1,748,29.55,22103.4,1,0.0119,0
ORD02499,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-08-15,3,8,0,3754,35.88,134693.52,1,0.0144,1
ORD02500,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-03-25,16,16,1,1008,33.83,34100.64,0,0.0043,1
ORD02501,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-04-27,18,18,1,3623,7.13,25831.99,1,0.0118,1
ORD02502,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-09-29,4,4,1,2970,39.16,116305.2,0,0.0508,1
ORD02503,SUP017,PharmaSupplier Q,Vaccines,France,2024-05-15,19,19,1,1147,4.45,5104.15,1,0.0111,1
ORD02504,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-09-14,13,13,1,3065,68.71,210596.15,1,0.0196,1
ORD02505,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-01-17,16,16,1,3109,48.94,152154.46,1,0.0093,1
ORD02506,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-04-10,5,5,1,1685,57.54,96954.9,1,0.0143,1
ORD02507,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-10-02,18,18,1,795,63.75,50681.25,1,0.018,1
ORD02508,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-15,10,10,1,1462,14.75,21564.5,1,0.0006,1
ORD02509,SUP017,PharmaSupplier Q,Vaccines,France,2024-10-11,20,20,1,1490,15.77,23497.3,0,0.0718,1
ORD02510,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-01-07,20,20,1,651,8.36,5442.36,1,0.0077,1
ORD02511,SUP037,PharmaSupplier K1,Vaccines,France,2024-01-22,11,11,1,1692,45.32,76681.44,1,0.0122,1
ORD02512,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-04-27,13,13,1,4220,12.47,52623.4,1,0.0053,1
ORD02513,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-06-18,10,10,1,196,24.35,4772.6,1,0.0184,1
ORD02514,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-11-20,6,6,1,3346,56.46,188915.16,1,0.0101,1
ORD02515,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-02-04,16,16,1,1511,170.51,257640.61,1,0.0051,1
ORD02516,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-07-03,11,11,1,538,13.52,7273.76,1,0.0042,1
ORD02517,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-07-04,5,5,1,1881,172.55,324566.55,1,0.0157,1
ORD02518,SUP036,PharmaSupplier J1,OTC Medication,France,2024-11-24,13,13,1,4980,43.67,217476.6,1,0.0107,0
ORD02519,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-09-19,11,11,1,3262,7.74,25247.88,1,0.0114,1
ORD02520,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-10-27,19,19,1,1369,59.11,80921.59,1,0.0153,1
ORD02521,SUP032,PharmaSupplier F1,Medical Devices,France,2024-06-05,13,13,1,1188,36.99,43944.12,1,0.0021,1
ORD02522,SUP019,PharmaSupplier S,Medical Devices,France,2024-12-14,7,7,1,2005,27.23,54596.15,1,0.0018,1
ORD02523,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-11-02,20,27,0,2169,12.95,28088.55,1,0.0026,1
ORD02524,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-10-12,10,10,1,1433,23.65,33890.45,1,0.0048,1
ORD02525,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-03-18,6,17,0,4603,53.05,244189.15,1,0.0078,1
ORD02526,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-10-17,9,18,0,4316,57.88,249810.08,0,0.0569,1
ORD02527,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-04-18,8,8,1,466,33.15,15447.9,1,0.0003,1
ORD02528,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-01-02,3,3,1,4376,66.91,292798.16,1,0.0087,1
ORD02529,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-01-16,19,29,0,4672,191.5,894688.0,0,0.0541,1
ORD02530,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-03,3,3,1,2520,33.72,84974.4,1,0.0077,1
ORD02531,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-02-01,10,10,1,2470,24.52,60564.4,1,0.013,1
ORD02532,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-02-13,21,21,1,488,24.7,12053.6,1,0.0055,1
ORD02533,SUP036,PharmaSupplier J1,OTC Medication,France,2024-10-08,7,7,1,2634,70.06,184538.04,1,0.0196,1
ORD02534,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-12-12,6,6,1,1726,22.39,38645.14,1,0.0199,1
ORD02535,SUP032,PharmaSupplier F1,Medical Devices,France,2024-07-25,8,8,1,2385,6.88,16408.8,0,0.0762,1
ORD02536,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-08-12,5,5,1,477,27.68,13203.36,1,0.0194,1
ORD02537,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-08-04,11,11,1,206,26.21,5399.26,0,0.0314,1
ORD02538,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-02-14,5,5,1,1941,16.53,32084.73,0,0.0001,1
ORD02539,SUP037,PharmaSupplier K1,Vaccines,France,2024-06-14,6,6,1,4945,19.79,97861.55,1,0.0124,1
ORD02540,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-11-10,3,3,1,4701,42.7,200732.7,1,0.0086,1
ORD02541,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-05-30,20,20,1,4476,5.83,26095.08,1,0.0113,1
ORD02542,SUP026,PharmaSupplier Z,Specialty Pharma,Italy,2024-07-17,17,17,1,4425,4.89,21638.25,1,0.0087,1
ORD02543,SUP016,PharmaSupplier P,Medical Devices,France,2024-11-21,21,21,1,4434,26.74,118565.16,0,0.0528,1
ORD02544,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-11-10,5,5,1,3139,112.46,353011.94,0,0.0343,1
ORD02545,SUP011,PharmaSupplier K,Medical Devices,France,2024-02-09,21,21,1,3188,21.91,69849.08,1,0.0119,1
ORD02546,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-02-14,7,7,1,3036,28.02,85068.72,1,0.0193,1
ORD02547,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-10-13,8,8,1,2579,10.47,27002.13,0,0.0443,1
ORD02548,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-10-19,14,16,0,3876,19.52,75659.52,1,0.0102,0
ORD02549,SUP037,PharmaSupplier K1,Vaccines,France,2024-03-01,17,17,1,2482,22.04,54703.28,1,0.0134,1
ORD02550,SUP019,PharmaSupplier S,Medical Devices,France,2024-05-31,15,15,1,711,56.17,39936.87,1,0.0135,1
ORD02551,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-10-09,7,7,1,4951,47.33,234330.83,1,0.0028,1
ORD02552,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-03-24,7,7,1,4011,23.91,95903.01,1,0.0118,1
ORD02553,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-12-28,11,11,1,3101,42.93,133125.93,1,0.0026,1
ORD02554,SUP004,PharmaSupplier D,Specialty Pharma,Denmark,2024-06-26,12,12,1,471,13.5,6358.5,1,0.0156,1
ORD02555,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-10-22,7,7,1,3107,32.16,99921.12,1,0.0,1
ORD02556,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-01-26,5,5,1,1898,28.91,54871.18,0,0.0719,1
ORD02557,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-01-28,17,17,1,1214,3.95,4795.3,1,0.0173,0
ORD02558,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-09-14,8,18,0,2787,36.66,102171.42,0,0.0708,1
ORD02559,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-01-30,5,5,1,4332,17.57,76113.24,1,0.0138,1
ORD02560,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-05-03,5,5,1,3538,3.07,10861.66,1,0.0188,1
ORD02561,SUP036,PharmaSupplier J1,OTC Medication,France,2024-07-10,3,3,1,582,8.17,4754.94,0,0.0754,1
ORD02562,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-01-31,5,5,1,3145,8.33,26197.85,0,0.0488,1
ORD02563,SUP036,PharmaSupplier J1,OTC Medication,France,2024-02-25,5,5,1,3601,11.46,41267.46,1,0.0176,1
ORD02564,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-04-26,17,17,1,4765,8.21,39120.65,1,0.0009,1
ORD02565,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-08-08,21,21,1,220,11.8,2596.0,1,0.0097,1
ORD02566,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-11-30,5,15,0,2658,46.52,123650.16,1,0.0065,1
ORD02567,SUP037,PharmaSupplier K1,Vaccines,France,2024-11-26,7,16,0,3936,29.52,116190.72,1,0.0111,1
ORD02568,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-07-30,14,14,1,2206,20.82,45928.92,1,0.0094,1
ORD02569,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-02-15,19,27,0,1756,18.18,31924.08,1,0.0162,1
ORD02570,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-02-06,4,4,1,471,7.83,3687.93,1,0.0155,1
ORD02571,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-07-25,10,10,1,662,55.07,36456.34,1,0.0059,0
ORD02572,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-07-03,17,17,1,2082,18.84,39224.88,1,0.0184,1
ORD02573,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-01-31,15,24,0,3666,23.0,84318.0,1,0.0086,1
ORD02574,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-10-07,10,15,0,2554,42.05,107395.7,0,0.0403,1
ORD02575,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-03-31,13,13,1,3234,50.87,164513.58,0,0.0638,1
ORD02576,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-06-01,15,24,0,488,109.67,53518.96,1,0.0011,1
ORD02577,SUP031,PharmaSupplier E1,Medical Devices,Netherlands,2024-05-21,4,4,1,3778,21.65,81793.7,1,0.007,1
ORD02578,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-07-22,8,8,1,1597,51.91,82900.27,0,0.0008,1
ORD02579,SUP039,PharmaSupplier M1,Prescription Drugs,Denmark,2024-06-19,13,13,1,4141,4.02,16646.82,1,0.0062,1
ORD02580,SUP012,PharmaSupplier L,OTC Medication,Switzerland,2024-11-03,6,8,0,782,17.97,14052.54,0,0.037,1
ORD02581,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-07-17,6,6,1,256,11.87,3038.72,1,0.0161,1
ORD02582,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-08-15,15,15,1,1551,48.28,74882.28,1,0.0005,1
ORD02583,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-07-08,10,10,1,2295,11.05,25359.75,1,0.0017,1
ORD02584,SUP018,PharmaSupplier R,Specialty Pharma,Denmark,2024-01-01,5,8,0,3685,15.16,55864.6,0,0.0628,1
ORD02585,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-07-01,4,4,1,3521,28.93,101862.53,1,0.014,1
ORD02586,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-06-12,6,6,1,1599,79.09,126464.91,1,0.0069,1
ORD02587,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-12-17,21,21,1,2883,35.59,102605.97,1,0.0057,0
ORD02588,SUP005,PharmaSupplier E,Prescription Drugs,Belgium,2024-09-09,6,6,1,1666,23.35,38901.1,0,0.0371,1
ORD02589,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-06-30,21,21,1,329,68.8,22635.2,0,0.0533,1
ORD02590,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-01-25,3,8,0,1871,10.79,20188.09,0,0.0618,1
ORD02591,SUP016,PharmaSupplier P,Medical Devices,France,2024-12-19,21,21,1,2372,24.68,58540.96,1,0.0188,1
ORD02592,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-08-07,4,4,1,2428,9.53,23138.84,1,0.0109,1
ORD02593,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-02-18,10,16,0,1527,47.65,72761.55,0,0.0287,1
ORD02594,SUP032,PharmaSupplier F1,Medical Devices,France,2024-05-04,14,14,1,2889,18.71,54053.19,1,0.0072,1
ORD02595,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-01-31,16,26,0,4831,70.25,339377.75,1,0.0004,1
ORD02596,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-10-07,4,4,1,3269,17.24,56357.56,0,0.0382,1
ORD02597,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-12-22,10,19,0,2287,67.5,154372.5,1,0.0025,1
ORD02598,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-04-21,9,9,1,2467,22.44,55359.48,1,0.014,0
ORD02599,SUP024,PharmaSupplier X,OTC Medication,France,2024-04-25,3,3,1,4120,4.12,16974.4,1,0.0152,1
ORD02600,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-06-20,13,13,1,1416,22.59,31987.44,1,0.0166,1
ORD02601,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-04-18,15,15,1,1165,9.03,10519.95,1,0.0037,1
ORD02602,SUP017,PharmaSupplier Q,Vaccines,France,2024-10-02,11,11,1,600,161.06,96636.0,1,0.0132,1
ORD02603,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-03-17,10,10,1,2620,74.81,196002.2,1,0.0019,1
ORD02604,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-01-17,21,21,1,3555,17.88,63563.4,1,0.0009,1
ORD02605,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-11-22,20,20,1,3491,9.01,31453.91,1,0.0049,1
ORD02606,SUP023,PharmaSupplier W,Specialty Pharma,Germany,2024-02-29,5,5,1,3737,121.5,454045.5,1,0.0027,0
ORD02607,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-05-24,13,21,0,2836,5.55,15739.8,0,0.0797,1
ORD02608,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-10-05,17,17,1,4733,22.63,107107.79,1,0.0018,1
ORD02609,SUP008,PharmaSupplier H,Prescription Drugs,Italy,2024-10-30,16,16,1,3337,9.27,30933.99,1,0.0191,1
ORD02610,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-12-09,8,8,1,1258,21.87,27512.46,1,0.0071,1
ORD02611,SUP024,PharmaSupplier X,OTC Medication,France,2024-05-10,17,18,0,4981,12.62,62860.22,1,0.0181,1
ORD02612,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-06-25,8,8,1,4611,36.99,170560.89,1,0.0038,1
ORD02613,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-03-27,6,16,0,1500,45.17,67755.0,1,0.0181,1
ORD02614,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-03-04,19,19,1,4104,39.92,163831.68,1,0.0137,1
ORD02615,SUP025,PharmaSupplier Y,OTC Medication,Belgium,2024-08-10,6,6,1,4221,36.85,155543.85,1,0.0107,1
ORD02616,SUP030,PharmaSupplier D1,Specialty Pharma,Belgium,2024-10-08,5,5,1,2663,6.99,18614.37,1,0.0093,0
ORD02617,SUP011,PharmaSupplier K,Medical Devices,France,2024-03-26,6,6,1,4333,23.16,100352.28,1,0.001,0
ORD02618,SUP001,PharmaSupplier A,Medical Devices,Germany,2024-06-22,10,10,1,1869,112.89,210991.41,1,0.0196,1
ORD02619,SUP036,PharmaSupplier J1,OTC Medication,France,2024-03-20,19,27,0,1512,9.46,14303.52,0,0.0221,0
ORD02620,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-06-08,4,4,1,4309,25.76,110999.84,1,0.0144,1
ORD02621,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-01-01,4,4,1,1851,1.77,3276.27,1,0.0107,1
ORD02622,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-04-27,7,7,1,1373,9.16,12576.68,1,0.0018,1
ORD02623,SUP036,PharmaSupplier J1,OTC Medication,France,2024-05-22,9,21,0,4399,58.15,255801.85,0,0.0053,0
ORD02624,SUP003,PharmaSupplier C,OTC Medication,Germany,2024-07-03,21,21,1,1707,43.13,73622.91,0,0.0539,1
ORD02625,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-01-07,7,7,1,1802,43.14,77738.28,0,0.0222,1
ORD02626,SUP036,PharmaSupplier J1,OTC Medication,France,2024-03-17,10,13,0,3695,173.24,640121.8,1,0.017,1
ORD02627,SUP006,PharmaSupplier F,OTC Medication,Netherlands,2024-02-22,10,10,1,1688,42.28,71368.64,1,0.0155,1
ORD02628,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-02-17,16,16,1,485,12.84,6227.4,1,0.0079,1
ORD02629,SUP037,PharmaSupplier K1,Vaccines,France,2024-01-30,14,24,0,1990,57.53,114484.7,0,0.0352,1
ORD02630,SUP019,PharmaSupplier S,Medical Devices,France,2024-07-22,21,21,1,4501,90.84,408870.84,1,0.0154,1
ORD02631,SUP040,PharmaSupplier N1,OTC Medication,Germany,2024-11-29,8,10,0,3505,63.22,221586.1,1,0.0163,0
ORD02632,SUP029,PharmaSupplier C1,Prescription Drugs,Italy,2024-02-07,18,18,1,434,57.82,25093.88,0,0.0127,1
ORD02633,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-09-28,9,9,1,338,53.2,17981.6,1,0.0168,1
ORD02634,SUP035,PharmaSupplier I1,Medical Devices,Belgium,2024-05-21,5,5,1,3310,37.52,124191.2,1,0.0113,1
ORD02635,SUP016,PharmaSupplier P,Medical Devices,France,2024-04-13,6,6,1,214,12.13,2595.82,1,0.0073,1
ORD02636,SUP002,PharmaSupplier B,Specialty Pharma,Denmark,2024-07-07,16,16,1,3321,11.94,39652.74,1,0.0151,1
ORD02637,SUP009,PharmaSupplier I,Medical Devices,Italy,2024-07-15,10,10,1,1353,26.69,36111.57,1,0.0102,1
ORD02638,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-07-04,4,4,1,2450,30.46,74627.0,1,0.0157,1
ORD02639,SUP015,PharmaSupplier O,Prescription Drugs,Belgium,2024-01-19,17,24,0,1708,394.24,673361.92,1,0.0121,1
ORD02640,SUP007,PharmaSupplier G,Medical Devices,Switzerland,2024-04-25,21,21,1,169,132.62,22412.78,1,0.0121,1
ORD02641,SUP038,PharmaSupplier L1,Vaccines,Switzerland,2024-04-07,7,7,1,3256,20.0,65120.0,1,0.0176,1
ORD02642,SUP011,PharmaSupplier K,Medical Devices,France,2024-05-31,7,7,1,3466,19.08,66131.28,1,0.0184,1
ORD02643,SUP033,PharmaSupplier G1,Prescription Drugs,Netherlands,2024-12-01,20,25,0,1339,33.11,44334.29,1,0.0103,1
ORD02644,SUP013,PharmaSupplier M,Specialty Pharma,Netherlands,2024-01-21,20,20,1,4967,11.15,55382.05,0,0.0494,1
ORD02645,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-07-27,7,7,1,2648,6.28,16629.44,0,0.0569,1
ORD02646,SUP022,PharmaSupplier V,Specialty Pharma,France,2024-10-19,15,15,1,1746,20.74,36212.04,1,0.0161,1
ORD02647,SUP027,PharmaSupplier A1,Specialty Pharma,Italy,2024-05-24,17,20,0,3095,14.79,45775.05,1,0.0073,1
ORD02648,SUP020,PharmaSupplier T,Prescription Drugs,Germany,2024-05-05,11,25,0,384,27.25,10464.0,0,0.0193,1
ORD02649,SUP034,PharmaSupplier H1,Prescription Drugs,Germany,2024-07-06,19,19,1,329,9.33,3069.57,1,0.0144,1
ORD02650,SUP014,PharmaSupplier N,Specialty Pharma,Denmark,2024-08-27,15,25,0,2300,44.14,101522.0,1,0.0159,1
ORD02651,SUP010,PharmaSupplier J,Medical Devices,Netherlands,2024-12-30,11,22,0,2848,7.44,21189.12,0,0.0288,1
ORD02652,SUP037,PharmaSupplier K1,Vaccines,France,2024-07-08,21,21,1,2318,13.85,32104.3,1,0.0186,1
ORD02653,SUP021,PharmaSupplier U,Specialty Pharma,France,2024-09-14,15,17,0,3629,133.18,483310.22,1,0.0056,1
ORD02654,SUP028,PharmaSupplier B1,Medical Devices,Germany,2024-06-24,12,12,1,4486,21.46,96269.56,1,0.0002,1
